sag	metagenome	Percent_scaffolds_with_any_coverage	Percent_of_reference_bases_covered	Average_coverage	total_reads_recruited	total_bp_recruited	mg_wgs_technology	mg_read_count	mg_bp_count	sag_completeness	sag_total_bp	sag_size_mbp	MG_reads_per_SAG_mbp	MG_bp_per_SAG_mpb	prop_total_MG_reads_recruited_per_SAG_mbp	prop_total_MG_bp_recruited_per_SAG_mbp
Nitrococcus_mobilis	TARA_098_sur5	100	0.007059418	0.000155861	5	564	illumina	58754158	9878421999	97.24	3623681	3.623681	1.379812406	155.6428394	2.35E-08	1.58E-08
Nitrococcus_mobilis	TARA_100_dcm50	100	0.012064986	0.054968063	4	541	illumina	97721533	16791532790	97.24	3623681	3.623681	1.103849925	149.2957024	1.13E-08	8.89E-09
Nitrococcus_mobilis	TARA_100_meso177	100	0.007419309	0.000171087	5	618	illumina	102820276	16954852299	97.24	3623681	3.623681	1.379812406	170.5448134	1.34E-08	1.01E-08
Nitrococcus_mobilis	TARA_100_sur5	100	14.41393875	0.177130278	4	654	illumina	80127198	13462086673	97.24	3623681	3.623681	1.103849925	180.4794627	1.38E-08	1.34E-08
Nitrococcus_mobilis	TARA_102_dcm40	100	0.003100607	0.00014894	5	538	illumina	107258179	18294105975	97.24	3623681	3.623681	1.379812406	148.4678149	1.29E-08	8.12E-09
Nitrococcus_mobilis	TARA_102_meso480	100	0.002823767	2.80E-05	1	101	illumina	43477634	7205571441	97.24	3623681	3.623681	0.275962481	27.87221061	6.35E-09	3.87E-09
Nitrococcus_mobilis	TARA_102_sur5	100	0.002906819	2.88E-05	1	104	illumina	38887246	6713889375	97.24	3623681	3.623681	0.275962481	28.70009805	7.10E-09	4.27E-09
Nitrococcus_mobilis	TARA_109_dcm30	100	0.002934503	2.91E-05	1	105	illumina	61935894	10500244075	97.24	3623681	3.623681	0.275962481	28.97606053	4.46E-09	2.76E-09
Nitrococcus_mobilis	TARA_109_meso380	100	0.020885934	0.138327727	14	1694	illumina	99309480	16993100177	97.24	3623681	3.623681	3.863474737	467.4804432	3.89E-08	2.75E-08
Nitrococcus_mobilis	TARA_109_sur5	100	0.008080455	0.061688709	7	809	illumina	132166824	22552517702	97.24	3623681	3.623681	1.931737369	223.2536473	1.46E-08	9.90E-09
Nitrococcus_mobilis	TARA_110_dcm50	100	0.003045239	3.02E-05	1	109	illumina	18372038	3073513779	97.24	3623681	3.623681	0.275962481	30.07991046	1.50E-08	9.79E-09
Nitrococcus_mobilis	TARA_110_meso380	100	0.020172878	0.053817578	13	1452	illumina	173735893	28577987883	97.24	3623681	3.623681	3.587512256	400.6975228	2.06E-08	1.40E-08
Nitrococcus_mobilis	TARA_110_sur5	100	0.016576001	0.051768568	7	813	illumina	148566602	24357936696	97.24	3623681	3.623681	1.931737369	224.3574973	1.30E-08	9.21E-09
Nitrococcus_mobilis	TARA_111_dcm90	100	0.003072923	6.01E-05	2	217	illumina	27250868	4601869512	97.24	3623681	3.623681	0.551924962	59.88385843	2.03E-08	1.30E-08
Nitrococcus_mobilis	TARA_111_sur5	100	0.010483442	0.05789458	10	1119	illumina	171989566	27809439741	97.24	3623681	3.623681	2.759624812	308.8020165	1.60E-08	1.11E-08
Nitrococcus_mobilis	TARA_112_dcm155	100	0.011622572	0.044226271	28	3167	illumina	166203379	27843604685	97.24	3623681	3.623681	7.726949475	873.9731781	4.65E-08	3.14E-08
Nitrococcus_mobilis	TARA_112_meso696	100	0.016549936	0.07439741	6	693	illumina	78872644	13436760795	97.24	3623681	3.623681	1.655774887	191.2419995	2.10E-08	1.42E-08
Nitrococcus_mobilis	TARA_112_sur5	100	0.010986098	0.062070748	33	3578	illumina	176654942	28914336851	97.24	3623681	3.623681	9.106761881	987.3937579	5.16E-08	3.41E-08
Nitrococcus_mobilis	TARA_122_dcm115	100	0.007886745	0.059249349	4	487	illumina	120646849	20609375649	97.24	3623681	3.623681	1.103849925	134.3937284	9.15E-09	6.52E-09
Nitrococcus_mobilis	TARA_122_meso600a	100	0.008720457	0.000262721	9	949	illumina	36981575	6358511239	97.24	3623681	3.623681	2.483662331	261.8883947	6.72E-08	4.12E-08
Nitrococcus_mobilis	TARA_122_meso600b	100	0.003128291	8.83E-05	3	319	illumina	37639227	6469731487	97.24	3623681	3.623681	0.827887444	88.03203152	2.20E-08	1.36E-08
Nitrococcus_mobilis	TARA_122_sur5	100	0.016686693	0.28010761	16	1994	illumina	128494301	21643581950	97.24	3623681	3.623681	4.4153997	550.2691876	3.44E-08	2.54E-08
Nitrococcus_mobilis	TARA_123_eml150	100	0.012535774	0.081182884	7	772	illumina	43387655	7166771202	97.24	3623681	3.623681	1.931737369	213.0430355	4.45E-08	2.97E-08
Nitrococcus_mobilis	TARA_123_sur5	100	0.007277732	0.047244096	22	2384	illumina	103616193	17840247397	97.24	3623681	3.623681	6.071174587	657.8945553	5.86E-08	3.69E-08
Nitrococcus_mobilis	TARA_124_eml120_a	100	0.002906819	2.88E-05	1	104	illumina	24335804	3937540501	97.24	3623681	3.623681	0.275962481	28.70009805	1.13E-08	7.29E-09
Nitrococcus_mobilis	TARA_124_eml120_b	100	0.011068794	0.040021475	8	926	illumina	45076922	7293133964	97.24	3623681	3.623681	2.20769985	255.5412576	4.90E-08	3.50E-08
Nitrococcus_mobilis	TARA_124_sur5_a	100	0.007668465	0.000193788	6	700	illumina	40674414	6779300446	97.24	3623681	3.623681	1.655774887	193.1737369	4.07E-08	2.85E-08
Nitrococcus_mobilis	TARA_124_sur5_b	100	0.003100607	5.90E-05	2	213	illumina	41680948	6945772056	97.24	3623681	3.623681	0.551924962	58.78000851	1.32E-08	8.46E-09
Nitrococcus_mobilis	TARA_125_eml140	100	0.015766654	0.100988274	13	1528	illumina	94488148	16096648777	97.24	3623681	3.623681	3.587512256	421.6706713	3.80E-08	2.62E-08
Nitrococcus_mobilis	TARA_125_sur5_a	0	0	0	0	0	illumina	36090695	6100543349	97.24	3623681	3.623681	0	0	0	0
Nitrococcus_mobilis	TARA_125_sur5_b	100	9.712722298	0.09650924	1	141	illumina	36741196	6209411198	97.24	3623681	3.623681	0.275962481	38.91070986	7.51E-09	6.27E-09
Nitrococcus_mobilis	TARA_132_meso550	100	0.006062794	0.00049499	17	1790	illumina	180517690	29064245644	97.24	3623681	3.623681	4.691362181	493.9728414	2.60E-08	1.70E-08
Nitrococcus_mobilis	TARA_133_dcm45	100	0.016266469	0.199841016	13	1406	illumina	156572539	25951485598	97.24	3623681	3.623681	3.587512256	388.0032486	2.29E-08	1.50E-08
Nitrococcus_mobilis	TARA_137_dcm40	100	0.014617147	0.000187421	5	677	illumina	45019438	7523392765	97.24	3623681	3.623681	1.379812406	186.8265998	3.06E-08	2.48E-08
Nitrococcus_mobilis	TARA_137_meso375_a	100	0.002823767	2.80E-05	1	101	illumina	47579735	7410374949	97.24	3623681	3.623681	0.275962481	27.87221061	5.80E-09	3.76E-09
Nitrococcus_mobilis	TARA_137_meso375_b	100	0.007696149	0.000132053	4	477	illumina	47614661	7416505024	97.24	3623681	3.623681	1.103849925	131.6341036	2.32E-08	1.77E-08
Nitrococcus_mobilis	TARA_138_dcm60	100	0.005813638	5.79E-05	2	209	illumina	94451012	16526127236	97.24	3623681	3.623681	0.551924962	57.67615858	5.84E-09	3.49E-09
Nitrococcus_mobilis	TARA_138_meso450_a	100	0.017267821	0.169812083	7	968	illumina	37434280	6335980996	97.24	3623681	3.623681	1.931737369	267.1316818	5.16E-08	4.22E-08
Nitrococcus_mobilis	TARA_138_meso450_b	100	0.011677918	0.056590674	9	1050	illumina	37494866	6346350809	97.24	3623681	3.623681	2.483662331	289.7606053	6.62E-08	4.57E-08
Nitrococcus_mobilis	TARA_138_sur5	100	0.01082444	0.000514092	17	1857	illumina	148956548	24515620092	97.24	3623681	3.623681	4.691362181	512.4623277	3.15E-08	2.09E-08
Nitrococcus_mobilis	TARA_142_dcm125	100	0.014423359	0.000528488	17	1909	illumina	129702398	22128603162	97.24	3623681	3.623681	4.691362181	526.8123767	3.62E-08	2.38E-08
Nitrococcus_mobilis	TARA_142_meso640	100	0.00589669	0.000262167	9	947	illumina	137572626	23399274428	97.24	3623681	3.623681	2.483662331	261.3364697	1.81E-08	1.12E-08
Nitrococcus_mobilis	TARA_145_meso590	100	0.006090478	0.000260783	9	942	illumina	145458355	24282809910	97.24	3623681	3.623681	2.483662331	259.9566573	1.71E-08	1.07E-08
Nitrococcus_mobilis	TARA_145_sur5	100	0.007446993	0.000482809	16	1746	illumina	101098116	17443667348	97.24	3623681	3.623681	4.4153997	481.8304923	4.37E-08	2.76E-08
Nitrococcus_mobilis	TARA_146_sur5	100	0.007779201	0.000365706	12	1321	illumina	149650203	25075871701	97.24	3623681	3.623681	3.311549775	364.5464377	2.21E-08	1.45E-08
Nitrococcus_mobilis	TARA_148b_meso250	100	0.010210963	0.032445013	14	1526	illumina	139942627	23450798350	97.24	3623681	3.623681	3.863474737	421.1187464	2.76E-08	1.80E-08
Nitrococcus_mobilis	TARA_149_meso740	100	0.011346946	0.074096176	16	1770	illumina	168362039	27617845794	97.24	3623681	3.623681	4.4153997	488.4535918	2.62E-08	1.77E-08
Nitrococcus_mobilis	TARA_152_meso800	100	0.020255894	0.323915495	17	2175	illumina	146744865	24917975360	97.24	3623681	3.623681	4.691362181	600.2183967	3.20E-08	2.41E-08
Nitrococcus_mobilis	TARA_152_sur5	100	0.012646098	0.110283925	11	1289	illumina	109702890	18911511744	97.24	3623681	3.623681	3.035587294	355.7156383	2.77E-08	1.88E-08
Nitrospina_gracilis	TARA_037_meso600	100	0.027077948	0.005131143	125	16174	illumina	138119151	22754587258	94.87	3077712	3.077712	40.61458642	5255.202566	2.94E-07	2.31E-07
Nitrospina_gracilis	TARA_038_dcm25	0	0	0	0	0	illumina	141302282	23950322584	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_038_meso340	100	0.017314265	0.000644403	15	2022	illumina	48385424	8135002325	94.87	3077712	3.077712	4.87375037	656.9815499	1.01E-07	8.08E-08
Nitrospina_gracilis	TARA_038_sur5	0	0	0	0	0	illumina	82081994	13385266487	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_039_dcm25	0	0	0	0	0	illumina	111717200	19513424647	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_039_meso270	100	0.009308045	0.00045336	11	1420	illumina	75320999	12548073144	94.87	3077712	3.077712	3.574083605	461.3817017	4.75E-08	3.68E-08
Nitrospina_gracilis	TARA_056_meso480	100	0.003970564	3.94E-05	1	121	illumina	7843247	1344874326	94.87	3077712	3.077712	0.324916691	39.31491965	4.14E-08	2.92E-08
Nitrospina_gracilis	TARA_056_sur5	0	0	0	0	0	illumina	152687351	23444662018	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_064_dcm65	0	0	0	0	0	illumina	55540498	9333215406	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_064_meso1000	100	0.004621477	8.10E-05	2	249	illumina	53130556	8833433215	94.87	3077712	3.077712	0.649833383	80.90425615	1.22E-08	9.16E-09
Nitrospina_gracilis	TARA_064_sur5	0	0	0	0	0	illumina	180390803	29737694236	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_065_dcm30	0	0	0	0	0	illumina	116376549	17034924575	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_065_meso850	100	0.004621477	0.00029942	7	920	illumina	155155053	25486549814	94.87	3077712	3.077712	2.27441684	298.9233561	1.47E-08	1.17E-08
Nitrospina_gracilis	TARA_065_sur5	0	0	0	0	0	illumina	54078421	9129901435	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_068_dcm50	0	0	0	0	0	illumina	31643656	5296515678	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_068_meso700	100	0.008559495	0.000505759	12	1554	illumina	142556679	23108080669	94.87	3077712	3.077712	3.899000296	504.9205384	2.74E-08	2.19E-08
Nitrospina_gracilis	TARA_068_sur5	0	0	0	0	0	illumina	36575555	6041514521	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_070_meso800	100	0.007908583	0.000344658	8	1059	illumina	93983693	15695870172	94.87	3077712	3.077712	2.599333531	344.0867762	2.77E-08	2.19E-08
Nitrospina_gracilis	TARA_070_sur5	0	0	0	0	0	illumina	47683276	7832023665	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_072_dcm100	0	0	0	0	0	illumina	44872083	7471788986	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_072_meso800	100	0.004621477	4.59E-05	1	141	illumina	79019269	13213103814	94.87	3077712	3.077712	0.324916691	45.81325348	4.11E-09	3.47E-09
Nitrospina_gracilis	TARA_072_sur5	0	0	0	0	0	illumina	145316423	24299611193	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_076_dcm150	0	0	0	0	0	illumina	134347028	21691680098	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_076_meso800	100	0.008266585	0.000428626	10	1317	illumina	158117154	26146280939	94.87	3077712	3.077712	3.249166914	427.9152825	2.05E-08	1.64E-08
Nitrospina_gracilis	TARA_076_sur5	0	0	0	0	0	illumina	120202409	20779090899	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_078_dcm30	0	0	0	0	0	illumina	119191753	19936478597	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_078_meso800	100	0.004621477	0.000137668	3	423	illumina	112306318	18704213213	94.87	3077712	3.077712	0.974750074	137.4397604	8.68E-09	7.35E-09
Nitrospina_gracilis	TARA_078_sur5	0	0	0	0	0	illumina	108109233	18314683605	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_085_dcm90	0	0	0	0	0	illumina	137365648	22760974137	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_085_meso790	100	0.004621477	8.66E-05	2	266	illumina	53916241	9042728173	94.87	3077712	3.077712	0.649833383	86.4278399	1.21E-08	9.56E-09
Nitrospina_gracilis	TARA_085_sur5	0	0	0	0	0	illumina	135557491	22075354517	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_098_dcm188	0	0	0	0	0	illumina	80654027	12718401274	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_098_meso488	100	0.012334786	0.000283147	7	870	illumina	130074900	22116614177	94.87	3077712	3.077712	2.27441684	282.6775215	1.75E-08	1.28E-08
Nitrospina_gracilis	TARA_098_sur5	0	0	0	0	0	illumina	58754158	9878421999	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_100_dcm50	0	0	0	0	0	illumina	97721533	16791532790	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_100_meso177	100	0.020633917	0.002207569	54	6925	illumina	102820276	16954852299	94.87	3077712	3.077712	17.54550133	2250.048088	1.71E-07	1.33E-07
Nitrospina_gracilis	TARA_100_sur5	0	0	0	0	0	illumina	80127198	13462086673	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_102_dcm40	0	0	0	0	0	illumina	107258179	18294105975	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_102_meso480	100	0.008917497	0.000128881	3	404	illumina	43477634	7205571441	94.87	3077712	3.077712	0.974750074	131.2663433	2.24E-08	1.82E-08
Nitrospina_gracilis	TARA_102_sur5	0	0	0	0	0	illumina	38887246	6713889375	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_109_dcm30	0	0	0	0	0	illumina	61935894	10500244075	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_109_meso380	100	0.012432423	0.000196901	5	609	illumina	99309480	16993100177	94.87	3077712	3.077712	1.624583457	197.874265	1.64E-08	1.16E-08
Nitrospina_gracilis	TARA_109_sur5	0	0	0	0	0	illumina	132166824	22552517702	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_110_dcm50	0	0	0	0	0	illumina	18372038	3073513779	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_110_meso380	100	0.017476993	0.000917136	23	2855	illumina	173735893	28577987883	94.87	3077712	3.077712	7.473083901	927.6371538	4.30E-08	3.25E-08
Nitrospina_gracilis	TARA_110_sur5	0	0	0	0	0	illumina	148566602	24357936696	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_111_dcm90	0	0	0	0	0	illumina	27250868	4601869512	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_111_sur5	0	0	0	0	0	illumina	171989566	27809439741	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_112_dcm155	0	0	0	0	0	illumina	166203379	27843604685	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_112_meso696	100	0.008201494	0.00023921	6	735	illumina	78872644	13436760795	94.87	3077712	3.077712	1.949500148	238.8137681	2.47E-08	1.78E-08
Nitrospina_gracilis	TARA_112_sur5	100	0.007257671	7.23E-05	2	222	illumina	176654942	28914336851	94.87	3077712	3.077712	0.649833383	72.13150548	3.68E-09	2.49E-09
Nitrospina_gracilis	TARA_122_dcm115	0	0	0	0	0	illumina	120646849	20609375649	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_122_meso600a	0	0	0	0	0	illumina	36981575	6358511239	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_122_meso600b	100	0.00852695	0.000198203	5	609	illumina	37639227	6469731487	94.87	3077712	3.077712	1.624583457	197.874265	4.32E-08	3.06E-08
Nitrospina_gracilis	TARA_122_sur5	0	0	0	0	0	illumina	128494301	21643581950	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_123_eml150	100	0.003612563	3.58E-05	1	110	illumina	43387655	7166771202	94.87	3077712	3.077712	0.324916691	35.74083605	7.49E-09	4.99E-09
Nitrospina_gracilis	TARA_123_sur5	100	0.003938019	3.91E-05	1	120	illumina	103616193	17840247397	94.87	3077712	3.077712	0.324916691	38.99000296	3.14E-09	2.19E-09
Nitrospina_gracilis	TARA_124_eml120_a	0	0	0	0	0	illumina	24335804	3937540501	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_124_eml120_b	0	0	0	0	0	illumina	45076922	7293133964	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_124_sur5_a	0	0	0	0	0	illumina	40674414	6779300446	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_124_sur5_b	0	0	0	0	0	illumina	41680948	6945772056	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_125_eml140	100	0.003352198	3.32E-05	1	102	illumina	94488148	16096648777	94.87	3077712	3.077712	0.324916691	33.14150252	3.44E-09	2.06E-09
Nitrospina_gracilis	TARA_125_sur5_a	0	0	0	0	0	illumina	36090695	6100543349	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_125_sur5_b	0	0	0	0	0	illumina	36741196	6209411198	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_132_meso550	100	0.012269695	0.000717631	17	2205	illumina	180517690	29064245644	94.87	3077712	3.077712	5.523583753	716.4413044	3.06E-08	2.47E-08
Nitrospina_gracilis	TARA_133_dcm45	0	0	0	0	0	illumina	156572539	25951485598	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_137_dcm40	100	0.023790841	0.000696802	17	2184	illumina	45019438	7523392765	94.87	3077712	3.077712	5.523583753	709.6180539	1.23E-07	9.43E-08
Nitrospina_gracilis	TARA_137_meso375_a	100	0.024083752	0.000720235	17	2257	illumina	47579735	7410374949	94.87	3077712	3.077712	5.523583753	733.3369724	1.16E-07	9.90E-08
Nitrospina_gracilis	TARA_137_meso375_b	100	0.016077531	0.000480373	12	1505	illumina	47614661	7416505024	94.87	3077712	3.077712	3.899000296	488.9996205	8.19E-08	6.59E-08
Nitrospina_gracilis	TARA_138_dcm60	0	0	0	0	0	illumina	94451012	16526127236	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_138_meso450_a	100	0.01734681	0.000574756	13	1807	illumina	37434280	6335980996	94.87	3077712	3.077712	4.223916988	587.1244613	1.13E-07	9.27E-08
Nitrospina_gracilis	TARA_138_meso450_b	100	0.020210824	0.000480699	12	1512	illumina	37494866	6346350809	94.87	3077712	3.077712	3.899000296	491.2740373	1.04E-07	7.74E-08
Nitrospina_gracilis	TARA_138_sur5	0	0	0	0	0	illumina	148956548	24515620092	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_142_dcm125	100	0.003352198	6.64E-05	2	204	illumina	129702398	22128603162	94.87	3077712	3.077712	0.649833383	66.28300504	5.01E-09	3.00E-09
Nitrospina_gracilis	TARA_142_meso640	100	0.008201494	0.000276963	7	851	illumina	137572626	23399274428	94.87	3077712	3.077712	2.27441684	276.5041043	1.65E-08	1.18E-08
Nitrospina_gracilis	TARA_145_meso590	100	0.011293327	0.000309834	8	952	illumina	145458355	24282809910	94.87	3077712	3.077712	2.599333531	309.3206902	1.79E-08	1.27E-08
Nitrospina_gracilis	TARA_145_sur5	100	0.003319652	3.29E-05	1	101	illumina	101098116	17443667348	94.87	3077712	3.077712	0.324916691	32.81658583	3.21E-09	1.88E-09
Nitrospina_gracilis	TARA_146_sur5	100	0.010870234	0.000176397	5	542	illumina	149650203	25075871701	94.87	3077712	3.077712	1.624583457	176.1048467	1.09E-08	7.02E-09
Nitrospina_gracilis	TARA_148b_meso250	0	0	0	0	0	illumina	139942627	23450798350	94.87	3077712	3.077712	0	0	0	0
Nitrospina_gracilis	TARA_149_meso740	100	0.008201494	0.000149059	4	458	illumina	168362039	27617845794	94.87	3077712	3.077712	1.299666765	148.8118446	7.72E-09	5.39E-09
Nitrospina_gracilis	TARA_152_meso800	100	0.004621477	0.00022489	5	691	illumina	146744865	24917975360	94.87	3077712	3.077712	1.624583457	224.5174337	1.11E-08	9.01E-09
Nitrospina_gracilis	TARA_152_sur5	0	0	0	0	0	illumina	109702890	18911511744	94.87	3077712	3.077712	0	0	0	0
Nitrospira_defluvii	TARA_037_meso600	0	0	0	0	0	illumina	138119151	22754587258	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_038_dcm25	0	0	0	0	0	illumina	141302282	23950322584	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_038_meso340	0	0	0	0	0	illumina	48385424	8135002325	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_038_sur5	0	0	0	0	0	illumina	82081994	13385266487	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_039_dcm25	0	0	0	0	0	illumina	111717200	19513424647	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_039_meso270	0	0	0	0	0	illumina	75320999	12548073144	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_056_meso480	0	0	0	0	0	illumina	7843247	1344874326	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_056_sur5	0	0	0	0	0	illumina	152687351	23444662018	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_064_dcm65	0	0	0	0	0	illumina	55540498	9333215406	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_064_meso1000	0	0	0	0	0	illumina	53130556	8833433215	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_064_sur5	0	0	0	0	0	illumina	180390803	29737694236	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_065_dcm30	100	0.115471489	0.002756492	83	11900	illumina	116376549	17034924575	97.67	4317082	4.317082	19.22594938	2756.491538	1.65E-07	1.62E-07
Nitrospira_defluvii	TARA_065_meso850	0	0	0	0	0	illumina	155155053	25486549814	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_065_sur5	0	0	0	0	0	illumina	54078421	9129901435	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_068_dcm50	0	0	0	0	0	illumina	31643656	5296515678	97.67	4317082	4.317082	0	0	0	0
Nitrospira_defluvii	TARA_068_meso700	100	0.00324293	3.22E-05	1	139	illumina	142556679	23108080669	97.67	4317082	4.317082	0.231637944	32.19767426	1.62E-09	1.39E-09
